"year","month","day","tmax","measurement.flag.4","quality.flag.4","source.flag.4","tmin","measurement.flag.5","quality.flag.5","source.flag.5"
2007,4,8,333,NA,NA,"0",122,NA," ","0"
2007,4,9,300,NA,NA,"0",100,NA," ","0"
2007,4,10,244,NA,NA,"0",100,NA," ","0"
2007,4,11,211,NA,NA,"0",83,NA," ","0"
2007,4,12,183,NA,NA,"0",89,NA," ","0"
2007,4,13,261,NA,NA,"0",50,NA," ","0"
2007,4,14,289,NA,NA,"0",89,NA," ","0"
2007,4,15,167,NA,NA,"0",94,NA," ","0"
2007,4,16,228,NA,NA,"0",100,NA," ","0"
2007,4,17,222,NA,NA,"0",89,NA," ","0"
2007,4,18,228,NA,NA,"0",94,NA," ","0"
2007,4,19,239,NA,NA,"0",100,NA," ","0"
2007,4,20,233,NA,NA,"0",94,NA," ","0"
2007,4,21,294,NA,NA,"0",117,NA," ","0"
2007,4,22,294,NA,NA,"0",89,NA," ","0"
2007,4,23,306,NA,NA,"0",133,NA," ","0"
2007,4,24,317,NA,NA,"0",100,NA," ","0"
2007,4,25,283,NA,NA,"0",100,NA," ","0"
2007,4,26,267,NA,NA,"0",111,NA," ","0"
2007,4,27,228,NA,NA,"0",106,NA," ","0"
2007,4,28,294,NA,NA,"0",106,NA," ","0"
2007,4,29,250,NA,NA,"0",106,NA," ","0"
2007,4,30,211,NA,NA,"0",111,NA," ","0"
2007,4,31,211,NA,NA,"0",111,NA," ","0"
2007,5,1,239,NA,NA,"0",106,NA," ","0"
2007,5,2,239,NA,NA,"0",106,NA," ","0"
2007,5,3,267,NA,NA,"0",100,NA," ","0"
2007,5,4,261,NA,NA,"0",133,NA," ","0"
2007,5,5,200,NA,NA,"0",117,NA," ","0"
2007,5,6,217,NA,NA,"0",100,NA," ","0"
2007,5,7,261,NA,NA,"0",78,NA," ","0"
2007,5,8,272,NA,NA,"0",83,NA," ","0"
2007,5,9,300,NA,NA,"0",100,NA," ","0"
2007,5,10,267,NA,NA,"0",117,NA," ","0"
2007,5,11,289,NA,NA,"0",100,NA," ","0"
2007,5,12,339,NA,NA,"0",89,NA," ","0"
2007,5,13,367,NA,NA,"0",139,NA," ","0"
2007,5,14,394,NA,NA,"0",156,NA," ","0"
2007,5,15,344,NA,NA,"0",139,NA," ","0"
2007,5,16,222,NA,NA,"0",122,NA," ","0"
2007,5,17,333,NA,NA,"0",111,NA," ","0"
2007,5,18,361,NA,NA,"0",128,NA," ","0"
2007,5,19,278,NA,NA,"0",128,NA," ","0"
2007,5,20,261,NA,NA,"0",111,NA," ","0"
2007,5,21,306,NA,NA,"0",111,NA," ","0"
2007,5,22,311,NA,NA,"0",117,NA," ","0"
2007,5,23,289,NA,NA,"0",111,NA," ","0"
2007,5,24,244,NA,NA,"0",100,NA," ","0"
2007,5,25,333,NA,NA,"0",100,NA," ","0"
2007,5,26,300,NA,NA,"0",122,NA," ","0"
2007,5,27,278,NA,NA,"0",117,NA," ","0"
2007,5,28,250,NA,NA,"0",122,NA," ","0"
2007,5,29,261,NA,NA,"0",133,NA," ","0"
2007,5,30,244,NA,NA,"0",111,NA," ","0"
2007,6,1,272,NA,NA,"0",111,NA," ","0"
2007,6,2,311,NA,NA,"0",122,NA," ","0"
2007,6,3,317,NA,NA,"0",144,NA," ","0"
2007,6,4,400,NA,NA,"0",144,NA," ","0"
2007,6,5,417,NA,NA,"0",183,NA," ","0"
2007,6,6,356,NA,NA,"0",139,NA," ","0"
2007,6,7,250,NA,NA,"0",128,NA," ","0"
2007,6,8,333,NA,NA,"0",122,NA," ","0"
2007,6,9,294,NA,NA,"0",139,NA," ","0"
2007,6,10,267,NA,NA,"0",128,NA," ","0"
2007,6,11,244,NA,NA,"0",139,NA," ","0"
2007,6,12,261,NA,NA,"0",122,NA," ","0"
2007,6,13,300,NA,NA,"0",133,NA," ","0"
2007,6,14,294,NA,NA,"0",128,NA," ","0"
2007,6,15,300,NA,NA,"0",139,NA," ","0"
2007,6,16,250,NA,NA,"0",133,NA," ","0"
2007,6,17,261,NA,NA,"0",156,NA," ","0"
2007,6,18,261,NA,NA,"0",156,NA," ","0"
2007,6,19,278,NA,NA,"0",139,NA," ","0"
2007,6,20,272,NA,NA,"0",133,NA," ","0"
2007,6,21,289,NA,NA,"0",156,NA," ","0"
2007,6,22,306,NA,NA,"0",161,NA," ","0"
2007,6,23,328,NA,NA,"0",161,NA," ","0"
2007,6,24,300,NA,NA,"0",139,NA," ","0"
2007,6,25,250,NA,NA,"0",139,NA," ","0"
2007,6,26,294,NA,NA,"0",133,NA," ","0"
2007,6,27,339,NA,NA,"0",139,NA," ","0"
2007,6,28,328,NA,NA,"0",128,NA," ","0"
2007,6,29,306,NA,NA,"0",122,NA," ","0"
2007,6,30,344,NA,NA,"0",128,NA," ","0"
2007,6,31,322,NA,NA,"0",144,NA," ","0"
2007,7,1,328,NA,NA,"0",133,NA," ","0"
2007,7,2,317,NA,NA,"0",139,NA," ","0"
2007,7,3,378,NA,NA,"0",139,NA," ","0"
2007,7,4,361,NA,NA,"0",144,NA," ","0"
2007,7,5,222,NA,NA,"0",133,NA," ","0"
2007,7,6,211,NA,NA,"0",144,NA," ","0"
2007,7,7,228,NA,NA,"0",139,NA," ","0"
2007,7,8,261,NA,NA,"0",133,NA," ","0"
2007,7,9,317,NA,NA,"0",133,NA," ","0"
2007,7,10,322,NA,NA,"0",128,NA," ","0"
2007,7,11,239,NA,NA,"0",133,NA," ","0"
2007,7,12,278,NA,NA,"0",117,NA," ","0"
2007,7,13,311,NA,NA,"0",106,NA," ","0"
2007,7,14,322,NA,NA,"0",117,NA," ","0"
2007,7,15,294,NA,NA,"0",128,NA," ","0"
2007,7,16,283,NA,NA,"0",139,NA," ","0"
2007,7,17,300,NA,NA,"0",117,NA," ","0"
2007,7,18,278,NA,NA,"0",117,NA," ","0"
2007,7,19,289,NA,NA,"0",128,NA," ","0"
2007,7,20,322,NA,NA,"0",156,NA," ","0"
2007,7,21,356,NA,NA,"0",156,NA," ","0"
2007,7,22,356,NA,NA,"0",150,NA," ","0"
2007,7,23,333,NA,NA,"0",139,NA," ","0"
2007,7,24,322,NA,NA,"0",144,NA," ","0"
2007,7,25,272,NA,NA,"0",144,NA," ","0"
2007,7,26,283,NA,NA,"0",139,NA," ","0"
2007,7,27,333,NA,NA,"0",128,NA," ","0"
2007,7,28,378,NA,NA,"0",172,NA," ","0"
2007,7,29,406,NA,NA,"0",200,NA," ","0"
2007,7,30,400,NA,NA,"0",211,NA," ","0"
2007,7,31,350,NA,NA,"0",206,NA," ","0"
2007,8,1,378,NA,NA,"0",167,NA," ","0"
2007,8,2,378,NA,NA,"0",144,NA," ","0"
2007,8,3,333,NA,NA,"0",156,NA," ","0"
2007,8,4,267,NA,NA,"0",150,NA," ","0"
2007,8,5,328,NA,NA,"0",128,NA," ","0"
2007,8,6,339,NA,NA,"0",156,NA," ","0"
2007,8,7,267,NA,NA,"0",144,NA," ","0"
2007,8,8,300,NA,NA,"0",139,NA," ","0"
2007,8,9,256,NA,NA,"0",139,NA," ","0"
2007,8,10,272,NA,NA,"0",139,NA," ","0"
2007,8,11,256,NA,NA,"0",139,NA," ","0"
2007,8,12,211,NA,NA,"0",150,NA," ","0"
2007,8,13,250,NA,NA,"0",133,NA," ","0"
2007,8,14,261,NA,NA,"0",144,NA," ","0"
2007,8,15,233,NA,NA,"0",133,NA," ","0"
2007,8,16,250,NA,NA,"0",139,NA," ","0"
2007,8,17,256,NA,NA,"0",128,NA," ","0"
2007,8,18,256,NA,NA,"0",128,NA," ","0"
2007,8,19,189,NA,NA,"0",122,NA," ","0"
2007,8,20,217,NA,NA,"0",83,NA," ","0"
2007,8,21,267,NA,NA,"0",133,NA," ","0"
2007,8,22,194,NA,NA,"0",128,NA," ","0"
2007,8,23,217,NA,NA,"0",122,NA," ","0"
2007,8,24,267,NA,NA,"0",83,NA," ","0"
2007,8,25,294,NA,NA,"0",78,NA," ","0"
2007,8,26,317,NA,NA,"0",100,NA," ","0"
2007,8,27,311,NA,NA,"0",117,NA," ","0"
2007,8,28,183,NA,NA,"0",100,NA," ","0"
2007,8,29,233,NA,NA,"0",67,NA," ","0"
2007,8,30,272,NA,NA,"0",56,NA," ","0"
2007,9,1,239,NA,NA,"0",117,NA," ","0"
2007,9,2,294,NA,NA,"0",83,NA," ","0"
2007,9,3,256,NA,NA,"0",100,NA," ","0"
2007,9,4,200,NA,NA,"0",100,NA," ","0"
2007,9,5,183,NA,NA,"0",72,NA," ","0"
2007,9,6,228,NA,NA,"0",39,NA," ","0"
2007,9,7,261,NA,NA,"0",50,NA," ","0"
2007,9,8,278,NA,NA,"0",83,NA," ","0"
2007,9,9,228,NA,NA,"0",61,NA," ","0"
2007,9,10,206,NA,NA,"0",94,NA," ","0"
2007,9,11,222,NA,NA,"0",72,NA," ","0"
2007,9,12,161,NA,NA,"0",111,NA," ","0"
2007,9,13,228,NA,NA,"0",100,NA," ","0"
2007,9,14,244,NA,NA,"0",83,NA," ","0"
2007,9,15,211,NA,NA,"0",100,NA," ","0"
2007,9,16,183,NA,NA,"0",111,NA," ","0"
2007,9,17,200,NA,NA,"0",72,NA," ","0"
2007,9,18,233,NA,NA,"0",83,NA," ","0"
2007,9,19,222,NA,NA,"0",139,NA," ","0"
2007,9,20,222,NA,NA,"Z",100,NA," ","Z"
2007,9,21,228,NA,NA,"0",72,NA," ","0"
2007,9,22,256,NA,NA,"0",78,NA," ","0"
2007,9,23,283,NA,NA,"0",78,NA," ","0"
2007,9,24,300,NA,NA,"0",83,NA," ","0"
2007,9,25,261,NA,NA,"0",83,NA," ","0"
2007,9,26,217,NA,NA,"0",67,NA," ","0"
2007,9,27,244,NA,NA,"0",78,NA," ","0"
2007,9,28,267,NA,NA,"0",89,NA," ","0"
2007,9,29,211,NA,NA,"0",111,NA," ","0"
2007,9,30,172,NA,NA,"0",100,NA," ","0"
2007,9,31,211,NA,NA,"0",106,NA," ","0"
2007,10,1,244,NA,NA,"0",100,NA," ","0"
2007,10,2,244,NA,NA,"0",67,NA," ","0"
2007,10,3,267,NA,NA,"0",56,NA," ","0"
2007,10,4,267,NA,NA,"0",50,NA," ","0"
2007,10,5,272,NA,NA,"0",50,NA," ","0"
2007,10,6,239,NA,NA,"0",83,NA," ","0"
2007,10,7,267,NA,NA,"0",61,NA," ","0"
2007,10,8,156,NA,NA,"0",106,NA," ","0"
2007,10,9,194,NA,NA,"0",72,NA," ","0"
2007,10,10,183,NA,NA,"0",67,NA," ","0"
2007,10,11,194,NA,NA,"0",67,NA," ","0"
2007,10,12,222,NA,NA,"0",44,NA," ","0"
2007,10,13,239,NA,NA,"0",106,NA," ","0"
2007,10,14,239,NA,NA,"0",111,NA," ","0"
2007,10,15,244,NA,NA,"0",83,NA," ","0"
2007,10,16,183,NA,NA,"0",106,NA," ","0"
2007,10,17,206,NA,NA,"0",100,NA," ","0"
2007,10,18,206,NA,NA,"0",78,NA," ","0"
2007,10,19,200,NA,NA,"0",72,NA," ","0"
2007,10,20,172,NA,NA,"0",44,NA," ","0"
2007,10,21,183,NA,NA,"0",17,NA," ","0"
2007,10,22,183,NA,NA,"0",0,NA," ","0"
2007,10,23,206,NA,NA,"0",6,NA," ","0"
2007,10,24,189,NA,NA,"0",11,NA," ","0"
2007,10,25,156,NA,NA,"0",50,NA," ","0"
2007,10,26,194,NA,NA,"0",17,NA," ","0"
2007,10,27,167,NA,NA,"0",33,NA," ","0"
2007,10,28,178,NA,NA,"0",28,NA," ","0"
2007,10,29,167,NA,NA,"0",11,NA," ","0"
2007,10,30,139,NA,NA,"0",6,NA," ","0"
2007,11,1,122,NA,NA,"0",11,NA," ","0"
2007,11,2,161,NA,NA,"0",6,NA," ","0"
2007,11,3,194,NA,NA,"0",44,NA," ","0"
2007,11,4,139,NA,NA,"0",117,NA," ","0"
2007,11,5,206,NA,NA,"0",72,NA," ","0"
2007,11,6,122,NA,NA,"0",72,NA," ","0"
2007,11,7,139,NA,NA,"0",50,NA," ","0"
2007,11,8,117,NA,NA,"0",0,NA," ","0"
2007,11,9,144,NA,NA,"0",22,NA," ","0"
2007,11,10,133,NA,NA,"0",0,NA," ","0"
2007,11,11,139,NA,NA,"0",6,NA," ","0"
2007,11,12,128,NA,NA,"0",-6,NA," ","0"
2007,11,13,144,NA,NA,"0",-17,NA," ","0"
2007,11,14,150,NA,NA,"0",-11,NA," ","0"
2007,11,15,144,NA,NA,"0",17,NA," ","0"
2007,11,16,122,NA,NA,"0",22,NA," ","0"
2007,11,17,139,NA,NA,"0",89,NA," ","0"
2007,11,18,139,NA,NA,"0",50,NA," ","0"
2007,11,19,139,NA,NA,"0",39,NA," ","0"
2007,11,20,128,NA,NA,"0",11,NA," ","0"
2007,11,21,111,NA,NA,"0",0,NA," ","0"
2007,11,22,122,NA,NA,"0",-6,NA," ","0"
2007,11,23,156,NA,NA,"0",11,NA," ","0"
2007,11,24,150,NA,NA,"0",39,NA," ","0"
2007,11,25,133,NA,NA,"0",11,NA," ","0"
2007,11,26,117,NA,NA,"0",28,NA," ","0"
2007,11,27,89,NA,NA,"0",0,NA," ","0"
2007,11,28,67,NA,NA,"0",39,NA," ","0"
2007,11,29,106,NA,NA,"0",50,NA," ","0"
2007,11,30,106,NA,NA,"0",44,NA," ","0"
2007,11,31,111,NA,NA,"0",44,NA," ","0"
2008,0,1,111,NA,NA,"0",6,NA," ","0"
2008,0,2,150,NA,NA,"0",0,NA," ","0"
2008,0,3,139,NA,NA,"0",50,NA," ","0"
2008,0,4,150,NA,NA,"0",89,NA," ","0"
2008,0,5,117,NA,NA,"0",33,NA," ","0"
2008,0,6,111,NA,NA,"0",44,NA," ","0"
2008,0,7,111,NA,NA,"0",39,NA," ","0"
2008,0,8,133,NA,NA,"0",33,NA," ","0"
2008,0,9,100,NA,NA,"0",39,NA," ","0"
2008,0,10,106,NA,NA,"0",72,NA," ","0"
2008,0,11,117,NA,NA,"0",83,NA," ","0"
2008,0,12,139,NA,NA,"0",44,NA," ","0"
2008,0,13,139,NA,NA,"0",33,NA," ","0"
2008,0,14,122,NA,NA,"0",11,NA," ","0"
2008,0,15,144,NA,NA,"0",11,NA," ","0"
2008,0,16,128,NA,NA,"0",56,NA," ","0"
2008,0,17,133,NA,NA,"0",11,NA," ","0"
2008,0,18,133,NA,NA,"0",0,NA," ","0"
2008,0,19,167,NA,NA,"0",-11,NA," ","0"
2008,0,20,111,NA,NA,"0",11,NA," ","0"
2008,0,21,100,NA,NA,"0",50,NA," ","0"
2008,0,22,83,NA,NA,"0",39,NA," ","0"
2008,0,23,61,NA,NA,"0",44,NA," ","0"
2008,0,24,89,NA,NA,"0",28,NA," ","0"
2008,0,25,139,NA,NA,"0",72,NA," ","0"
2008,0,26,172,NA,NA,"0",111,NA," ","0"
2008,0,27,144,NA,NA,"0",61,NA," ","0"
2008,0,28,111,NA,NA,"0",22,NA," ","0"
2008,0,29,100,NA,NA,"0",6,NA," ","0"
2008,0,30,122,NA,NA,"0",22,NA," ","0"
2008,0,31,117,NA,NA,"0",44,NA," ","0"
2008,1,1,117,NA,NA,"0",22,NA," ","0"
2008,1,2,106,NA,NA,"0",17,NA," ","0"
2008,1,3,117,NA,NA,"0",50,NA," ","0"
2008,1,4,122,NA,NA,"0",-11,NA," ","0"
2008,1,5,139,NA,NA,"0",6,NA," ","0"
2008,1,6,133,NA,NA,"0",33,NA," ","0"
2008,1,7,161,NA,NA,"0",11,NA," ","0"
2008,1,8,172,NA,NA,"0",22,NA," ","0"
2008,1,9,178,NA,NA,"0",22,NA," ","0"
2008,1,10,206,NA,NA,"0",22,NA," ","0"
2008,1,11,206,NA,NA,"0",39,NA," ","0"
2008,1,12,206,NA,NA,"0",39,NA," ","0"
2008,1,13,172,NA,NA,"0",56,NA," ","0"
2008,1,14,150,NA,NA,"0",39,NA," ","0"
2008,1,15,183,NA,NA,"0",6,NA," ","0"
2008,1,16,178,NA,NA,"0",6,NA," ","0"
2008,1,17,172,NA,NA,"0",17,NA," ","0"
2008,1,18,150,NA,NA,"0",67,NA," ","0"
2008,1,19,139,NA,NA,"0",78,NA," ","0"
2008,1,20,139,NA,NA,"0",78,NA," ","0"
2008,1,21,144,NA,NA,"0",56,NA," ","0"
2008,1,22,117,NA,NA,"0",78,NA," ","0"
2008,1,23,117,NA,NA,"0",17,NA," ","0"
2008,1,24,133,NA,NA,"0",83,NA," ","0"
2008,1,25,150,NA,NA,"0",72,NA," ","0"
2008,1,26,172,NA,NA,"0",28,NA," ","0"
2008,1,27,211,NA,NA,"0",56,NA," ","0"
2008,1,28,228,NA,NA,"0",56,NA," ","0"
2008,1,29,206,NA,NA,"0",56,NA," ","0"
2008,2,1,161,NA,NA,"0",72,NA," ","0"
2008,2,2,178,NA,NA,"0",61,NA," ","0"
2008,2,3,200,NA,NA,"0",39,NA," ","0"
2008,2,4,206,NA,NA,"0",28,NA," ","0"
2008,2,5,189,NA,NA,"0",39,NA," ","0"
2008,2,6,172,NA,NA,"0",17,NA," ","0"
2008,2,7,200,NA,NA,"0",22,NA," ","0"
2008,2,8,206,NA,NA,"0",50,NA," ","0"
2008,2,9,217,NA,NA,"0",39,NA," ","0"
2008,2,10,228,NA,NA,"0",56,NA," ","0"
2008,2,11,194,NA,NA,"0",61,NA," ","0"
2008,2,12,178,NA,NA,"0",67,NA," ","0"
2008,2,13,161,NA,NA,"0",89,NA," ","0"
2008,2,14,150,NA,NA,"0",72,NA," ","0"
2008,2,15,139,NA,NA,"0",56,NA," ","0"
2008,2,16,161,NA,NA,"0",44,NA," ","0"
2008,2,17,206,NA,NA,"0",28,NA," ","0"
2008,2,18,217,NA,NA,"0",39,NA," ","0"
2008,2,19,161,NA,NA,"0",83,NA," ","0"
2008,2,20,161,NA,NA,"0",44,NA," ","0"
2008,2,21,194,NA,NA,"0",17,NA," ","0"
2008,2,22,233,NA,NA,"0",22,NA," ","0"
2008,2,23,239,NA,NA,"0",28,NA," ","0"
2008,2,24,228,NA,NA,"0",33,NA," ","0"
2008,2,25,200,NA,NA,"0",83,NA," ","0"
2008,2,26,167,NA,NA,"0",39,NA," ","0"
2008,2,27,167,NA,NA,"0",22,NA," ","0"
2008,2,28,178,NA,NA,"0",44,NA," ","0"
2008,2,29,161,NA,NA,"0",67,NA," ","0"
2008,2,30,150,NA,NA,"0",61,NA," ","0"
2008,2,31,167,NA,NA,"0",6,NA," ","0"
2008,3,1,194,NA,NA,"0",44,NA," ","0"
2008,3,2,189,NA,NA,"0",44,NA," ","0"
2008,3,3,211,NA,NA,"0",56,NA," ","0"
2008,3,4,178,NA,NA,"0",44,NA," ","0"
2008,3,5,161,NA,NA,"0",61,NA," ","0"
2008,3,6,161,NA,NA,"0",67,NA," ","0"
2008,3,7,178,NA,NA,"0",22,NA," ","0"
2008,3,8,144,NA,NA,"0",67,NA," ","0"
2008,3,9,172,NA,NA,"0",61,NA," ","0"
2008,3,10,233,NA,NA,"0",33,NA," ","0"
2008,3,11,261,NA,NA,"0",56,NA," ","0"
2008,3,12,294,NA,NA,"0",72,NA," ","0"
2008,3,13,317,NA,NA,"0",83,NA," ","0"
2008,3,14,167,NA,NA,"0",72,NA," ","0"
2008,3,15,178,NA,NA,"0",39,NA," ","0"
2008,3,16,233,NA,NA,"0",22,NA," ","0"
2008,3,17,272,NA,NA,"0",50,NA," ","0"
2008,3,18,228,NA,NA,"0",67,NA," ","0"
2008,3,19,144,NA,NA,"0",56,NA," ","0"
2008,3,20,144,NA,NA,"0",22,NA," ","0"
2008,3,21,144,NA,NA,"0",33,NA," ","0"
2008,3,22,161,NA,NA,"0",56,NA," ","0"
2008,3,23,172,NA,NA,"0",50,NA," ","0"
2008,3,24,217,NA,NA,"0",11,NA," ","0"
2008,3,25,256,NA,NA,"0",44,NA," ","0"
2008,3,26,300,NA,NA,"0",72,NA," ","0"
2008,3,27,322,NA,NA,"0",94,NA," ","0"
2008,3,28,272,NA,NA,"0",89,NA," ","0"
2008,3,29,183,NA,NA,"0",78,NA," ","0"
2008,3,30,189,NA,NA,"0",56,NA," ","0"
2008,4,1,239,NA,NA,"0",33,NA," ","0"
2008,4,2,211,NA,NA,"0",67,NA," ","0"
2008,4,3,244,NA,NA,"0",61,NA," ","0"
2008,4,4,183,NA,NA,"0",83,NA," ","0"
2008,4,5,239,NA,NA,"0",72,NA," ","0"
2008,4,6,261,NA,NA,"0",94,NA," ","0"
2008,4,7,206,NA,NA,"0",89,NA," ","0"
2008,4,8,239,NA,NA,"0",78,NA," ","0"
2008,4,9,228,NA,NA,"0",72,NA," ","0"
2008,4,10,272,NA,NA,"0",72,NA," ","0"
2008,4,11,217,NA,NA,"0",94,NA," ","0"
2008,4,12,228,NA,NA,"0",78,NA," ","0"
2008,4,13,311,NA,NA,"0",61,NA," ","0"
2008,4,14,328,NA,NA,"0",117,NA," ","0"
2008,4,15,367,NA,NA,"0",172,NA," ","0"
2008,4,16,383,NA,NA,"0",172,NA," ","0"
2008,4,17,361,NA,NA,"0",167,NA," ","0"
2008,4,18,356,NA,NA,"0",144,NA," ","0"
2008,4,19,328,NA,NA,"0",111,NA," ","0"
2008,4,20,244,NA,NA,"0",111,NA," ","0"
2008,4,21,239,NA,NA,"0",100,NA," ","0"
2008,4,22,250,NA,NA,"0",94,NA," ","0"
2008,4,23,217,NA,NA,"0",89,NA," ","0"
2008,4,24,178,NA,NA,"0",117,NA," ","0"
2008,4,25,217,NA,NA,"0",94,NA," ","0"
2008,4,26,183,NA,NA,"0",83,NA," ","0"
2008,4,27,206,NA,NA,"0",106,NA," ","0"
2008,4,28,211,NA,NA,"0",83,NA," ","0"
2008,4,29,206,NA,NA,"0",89,NA," ","0"
2008,4,30,239,NA,NA,"0",111,NA," ","0"
2008,4,31,183,NA,NA,"0",106,NA," ","0"
2008,5,1,206,NA,NA,"0",89,NA," ","0"
2008,5,2,222,NA,NA,"0",83,NA," ","0"
2008,5,3,222,NA,NA,"0",106,NA," ","0"
2008,5,4,228,NA,NA,"0",94,NA," ","0"
2008,5,5,267,NA,NA,"0",94,NA," ","0"
2008,5,6,239,NA,NA,"0",100,NA," ","0"
2008,5,7,294,NA,NA,"0",67,NA," ","0"
2008,5,8,322,NA,NA,"0",100,NA," ","0"
2008,5,9,361,NA,NA,"0",122,NA," ","0"
2008,5,10,317,NA,NA,"0",144,NA," ","0"
2008,5,11,322,NA,NA,"0",161,NA," ","0"
2008,5,12,333,NA,NA,"0",133,NA," ","0"
2008,5,13,350,NA,NA,"0",133,NA," ","0"
2008,5,14,306,NA,NA,"0",122,NA," ","0"
2008,5,15,278,NA,NA,"0",111,NA," ","0"
2008,5,16,256,NA,NA,"0",100,NA," ","0"
2008,5,17,339,NA,NA,"0",94,NA," ","0"
2008,5,18,344,NA,NA,"0",117,NA," ","0"
2008,5,19,372,NA,NA,"0",128,NA," ","0"
2008,5,20,400,NA,NA,"0",167,NA," ","0"
2008,5,21,389,NA,NA,"0",194,NA," ","0"
2008,5,22,306,NA,NA,"0",133,NA," ","0"
2008,5,23,233,NA,NA,"0",111,NA," ","0"
2008,5,24,306,NA,NA,"0",111,NA," ","0"
2008,5,25,244,NA,NA,"0",111,NA," ","0"
2008,5,26,306,NA,NA,"0",111,NA," ","0"
2008,5,27,322,NA,NA,"0",150,NA," ","0"
2008,5,28,272,NA,NA,"0",128,NA," ","0"
2008,5,29,294,NA,NA,"0",122,NA," ","0"
2008,5,30,256,NA,NA,"0",117,NA," ","0"
2008,6,1,272,NA,NA,"0",133,NA," ","0"
2008,6,2,294,NA,NA,"0",117,NA," ","0"
2008,6,3,294,NA,NA,"0",133,NA," ","0"
2008,6,4,244,NA,NA,"0",139,NA," ","0"
2008,6,5,333,NA,NA,"0",128,NA," ","0"
2008,6,6,356,NA,NA,"0",144,NA," ","0"
2008,6,7,400,NA,NA,"0",178,NA," ","0"
2008,6,8,428,NA,NA,"0",200,NA," ","0"
2008,6,9,406,NA,NA,"0",206,NA," ","0"
2008,6,10,383,NA,NA,"0",189,NA," ","0"
2008,6,11,322,NA,NA,"0",161,NA," ","0"
2008,6,12,306,NA,NA,"0",156,NA," ","0"
2008,6,13,322,NA,NA,"0",144,NA," ","0"
2008,6,14,278,NA,NA,"0",150,NA," ","0"
2008,6,15,256,NA,NA,"0",139,NA," ","0"
2008,6,16,300,NA,NA,"0",139,NA," ","0"
2008,6,17,283,NA,NA,"0",128,NA," ","0"
2008,6,18,311,NA,NA,"0",111,NA," ","0"
2008,6,19,300,NA,NA,"0",122,NA," ","0"
2008,6,20,217,NA,NA,"0",117,NA," ","0"
2008,6,21,217,NA,NA,"0",117,NA," ","0"
2008,6,22,333,NA,NA,"0",111,NA," ","0"
2008,6,23,333,NA,NA,"0",156,NA," ","0"
2008,6,24,317,NA,NA,"0",122,NA," ","0"
2008,6,25,333,NA,NA,"0",128,NA," ","0"
2008,6,26,361,NA,NA,"0",139,NA," ","0"
2008,6,27,267,NA,NA,"0",128,NA," ","0"
2008,6,28,256,NA,NA,"0",122,NA," ","0"
2008,6,29,272,NA,NA,"0",128,NA," ","0"
2008,6,30,306,NA,NA,"0",128,NA," ","0"
2008,6,31,300,NA,NA,"0",128,NA," ","0"
2008,7,1,322,NA,NA,"0",128,NA," ","0"
2008,7,2,339,NA,NA,"0",139,NA," ","0"
2008,7,3,272,NA,NA,"0",111,NA," ","0"
2008,7,4,300,NA,NA,"0",117,NA," ","0"
2008,7,5,278,NA,NA,"0",122,NA," ","0"
2008,7,6,300,NA,NA,"0",139,NA," ","0"
2008,7,7,272,NA,NA,"0",128,NA," ","0"
2008,7,8,250,NA,NA,"0",122,NA," ","0"
2008,7,9,272,NA,NA,"0",122,NA," ","0"
2008,7,10,339,NA,NA,"0",106,NA," ","0"
2008,7,11,361,NA,NA,"0",150,NA," ","0"
2008,7,12,356,NA,NA,"0",144,NA," ","0"
2008,7,13,389,NA,NA,"0",167,NA," ","0"
2008,7,14,372,NA,NA,"0",167,NA," ","0"
2008,7,15,367,NA,NA,"0",172,NA," ","0"
2008,7,16,306,NA,NA,"0",144,NA," ","0"
2008,7,17,300,NA,NA,"0",139,NA," ","0"
2008,7,18,239,NA,NA,"0",144,NA," ","0"
2008,7,19,250,NA,NA,"0",144,NA," ","0"
2008,7,20,283,NA,NA,"0",133,NA," ","0"
2008,7,21,267,NA,NA,"0",150,NA," ","0"
2008,7,22,322,NA,NA,"0",139,NA," ","0"
2008,7,23,317,NA,NA,"0",144,NA," ","0"
2008,7,24,344,NA,NA,"0",139,NA," ","0"
2008,7,25,317,NA,NA,"0",144,NA," ","0"
2008,7,26,339,NA,NA,"0",122,NA," ","0"
2008,7,27,389,NA,NA,"0",150,NA," ","0"
2008,7,28,400,NA,NA,"0",183,NA," ","0"
2008,7,29,400,NA,NA,"0",183,NA," ","0"
2008,7,30,322,NA,NA,"0",139,NA," ","0"
2008,7,31,272,NA,NA,"0",117,NA," ","0"
2008,8,1,306,NA,NA,"0",122,NA," ","0"
2008,8,2,350,NA,NA,"0",122,NA," ","0"
2008,8,3,372,NA,NA,"0",139,NA," ","0"
2008,8,4,378,NA,NA,"0",144,NA," ","0"
2008,8,5,394,NA,NA,"0",156,NA," ","0"
2008,8,6,394,NA,NA,"0",156,NA," ","0"
2008,8,7,367,NA,NA,"0",139,NA," ","0"
2008,8,8,306,NA,NA,"0",128,NA," ","0"
2008,8,9,239,NA,NA,"0",144,NA," ","0"
2008,8,10,283,NA,NA,"0",139,NA," ","0"
2008,8,11,317,NA,NA,"0",128,NA," ","0"
2008,8,12,272,NA,NA,"0",122,NA," ","0"
2008,8,13,278,NA,NA,"0",128,NA," ","0"
2008,8,14,306,NA,NA,"0",122,NA," ","0"
2008,8,15,306,NA,NA,"0",122,NA," ","0"
